id,PA_AP,Purp7_text,AccessMode,Eg_Mode_Model,unlinked_weight_adj,onoff,station
19708.0,PA,HBW,drive,Walk,16.568,on,11-FARMINGTON STATION
19721.0,PA,HBW,drive,Drive,10.471,off,11-FARMINGTON STATION
19738.0,PA,HBC,drive,Drive,3.526,on,11-FARMINGTON STATION
19749.0,PA,HBShp,walk,Walk,10.471,off,11-FARMINGTON STATION
19758.0,PA,HBW,drive,Walk,10.15,on,11-FARMINGTON STATION
19767.0,PA,HBC,drive,Walk,10.15,on,11-FARMINGTON STATION
19798.0,PA,NHBNW,walk,Walk,10.15,on,11-FARMINGTON STATION
19814.0,PA,HBC,walk,Walk,8.419,on,11-FARMINGTON STATION
20428.0,PA,HBC,drive,Walk,6.791,on,11-FARMINGTON STATION
20733.0,PA,HBW,drive,Walk,16.568,on,11-FARMINGTON STATION
21045.0,PA,HBC,walk,Walk,16.568,on,11-FARMINGTON STATION
21051.0,PA,HBW,drive,Walk,16.568,on,11-FARMINGTON STATION
21180.0,PA,HBShp,drive,Walk,10.24,on,11-FARMINGTON STATION
21285.0,PA,HBW,drive,Walk,16.568,on,11-FARMINGTON STATION
21359.0,PA,HBW,drive,Walk,17.63,on,11-FARMINGTON STATION
21384.0,PA,HBW,drive,Walk,17.63,on,11-FARMINGTON STATION
21608.0,PA,HBW,drive,Walk,7.22,off,11-FARMINGTON STATION
21612.0,PA,HBW,drive,Walk,10.651,off,11-FARMINGTON STATION
21615.0,PA,HBW,walk,Walk,7.22,off,11-FARMINGTON STATION
21625.0,PA,HBShp,drive,Walk,7.22,off,11-FARMINGTON STATION
21630.0,PA,HBW,drive,Walk,7.22,off,11-FARMINGTON STATION
21639.0,PA,HBShp,drive,Walk,22.637,off,11-FARMINGTON STATION
22027.0,PA,HBC,drive,Walk,16.568,on,11-FARMINGTON STATION
22281.0,PA,HBC,drive,Walk,6.791,on,11-FARMINGTON STATION
22609.0,PA,HBW,drive,Walk,8.419,on,11-FARMINGTON STATION
745.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
1829.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
1849.0,PA,NHBNW,walk,Walk,8.419,off,12-LAYTON STATION
1853.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
1875.0,PA,HBW,walk,Walk,8.821,on,12-LAYTON STATION
2002.0,PA,HBC,drive,Walk,2.465,on,12-LAYTON STATION
2051.0,PA,HBW,walk,Walk,7.923,off,12-LAYTON STATION
2097.0,PA,HBOth,walk,Drive,8.72,off,12-LAYTON STATION
2134.0,PA,HBW,drive,Walk,7.923,off,12-LAYTON STATION
6741.0,PA,HBShp,drive,Drive,18.528,on,12-LAYTON STATION
6876.0,PA,HBC,drive,Walk,8.419,on,12-LAYTON STATION
7515.0,PA,HBOth,walk,Drive,5.611,off,12-LAYTON STATION
9091.0,PA,HBW,drive,Drive,10.471,on,12-LAYTON STATION
9109.0,PA,HBW,drive,Walk,3.77,off,12-LAYTON STATION
9118.0,PA,HBC,drive,Walk,6.723,on,12-LAYTON STATION
9189.0,PA,HBW,drive,Walk,5.525,on,12-LAYTON STATION
9352.0,PA,HBOth,drive,Walk,4.073,on,12-LAYTON STATION
9419.0,PA,HBW,walk,Walk,3.526,off,12-LAYTON STATION
9448.0,PA,HBW,drive,Walk,5.525,off,12-LAYTON STATION
9851.0,PA,HBW,drive,Walk,10.15,off,12-LAYTON STATION
10095.0,PA,HBW,drive,Walk,13.44,off,12-LAYTON STATION
10383.0,PA,HBOth,drive,Walk,8.419,on,12-LAYTON STATION
10406.0,PA,HBW,walk,Walk,5.611,off,12-LAYTON STATION
10447.0,PA,HBC,drive,Walk,10.15,on,12-LAYTON STATION
10982.0,PA,HBOth,drive,Drive,4.073,off,12-LAYTON STATION
10989.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
11029.0,PA,HBOth,walk,Walk,8.821,on,12-LAYTON STATION
11087.0,PA,HBW,drive,Drive,10.15,off,12-LAYTON STATION
11096.0,PA,NHBW,walk,Drive,10.15,off,12-LAYTON STATION
11104.0,PA,HBC,drive,Walk,3.526,on,12-LAYTON STATION
11136.0,PA,NHBNW,walk,Drive,3.526,on,12-LAYTON STATION
11244.0,PA,HBW,walk,Walk,7.291,on,12-LAYTON STATION
11253.0,PA,HBOth,drive,Drive,5.799,off,12-LAYTON STATION
11254.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
11265.0,PA,HBW,walk,Walk,17.63,on,12-LAYTON STATION
11270.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
11311.0,PA,HBC,drive,Walk,2.465,on,12-LAYTON STATION
11313.0,PA,HBW,drive,Walk,2.465,on,12-LAYTON STATION
11326.0,PA,HBW,drive,Walk,8.585,on,12-LAYTON STATION
11373.0,PA,HBW,walk,Walk,29.432,off,12-LAYTON STATION
12091.0,PA,HBOth,drive,Walk,5.525,on,12-LAYTON STATION
12302.0,PA,HBW,drive,Drive,5.799,on,12-LAYTON STATION
12419.0,PA,HBOth,walk,Walk,8.585,on,12-LAYTON STATION
12534.0,PA,HBW,walk,Drive,17.63,on,12-LAYTON STATION
12793.0,PA,HBW,drive,Walk,5.525,on,12-LAYTON STATION
12805.0,PA,HBOth,drive,Walk,10.15,on,12-LAYTON STATION
12816.0,PA,HBOth,walk,Walk,8.419,off,12-LAYTON STATION
12846.0,PA,HBOth,drive,Drive,3.526,on,12-LAYTON STATION
13160.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
13306.0,PA,HBOth,walk,Walk,8.419,on,12-LAYTON STATION
13314.0,PA,HBOth,walk,Drive,8.585,on,12-LAYTON STATION
13579.0,PA,HBShp,drive,Walk,8.419,on,12-LAYTON STATION
13643.0,PA,HBC,drive,Walk,8.419,on,12-LAYTON STATION
13654.0,PA,HBOth,drive,Walk,8.419,on,12-LAYTON STATION
14428.0,PA,HBOth,drive,Drive,4.073,off,12-LAYTON STATION
14435.0,PA,HBC,drive,Drive,8.419,on,12-LAYTON STATION
14443.0,PA,HBW,drive,Drive,15.735,off,12-LAYTON STATION
14447.0,PA,HBW,drive,Drive,8.821,on,12-LAYTON STATION
14628.0,PA,HBW,drive,Drive,10.681,on,12-LAYTON STATION
14777.0,PA,HBC,walk,Walk,6.791,on,12-LAYTON STATION
14975.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
15050.0,PA,HBC,drive,Walk,10.15,on,12-LAYTON STATION
15142.0,PA,HBC,drive,Walk,4.073,on,12-LAYTON STATION
15165.0,PA,HBW,drive,Walk,9.545,on,12-LAYTON STATION
15176.0,PA,HBOth,drive,Walk,8.419,on,12-LAYTON STATION
15210.0,PA,HBW,walk,Walk,8.419,on,12-LAYTON STATION
15254.0,PA,HBW,walk,Walk,10.24,off,12-LAYTON STATION
15282.0,PA,HBShp,drive,Walk,8.403,on,12-LAYTON STATION
15364.0,PA,HBW,walk,Walk,28.489,on,12-LAYTON STATION
15413.0,PA,HBW,walk,Walk,2.465,on,12-LAYTON STATION
15467.0,PA,NHBNW,walk,Drive,8.929,on,12-LAYTON STATION
15759.0,PA,HBC,drive,Walk,8.419,on,12-LAYTON STATION
15781.0,PA,NHBNW,walk,Walk,8.419,off,12-LAYTON STATION
15786.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
15795.0,PA,HBOth,drive,Walk,8.419,on,12-LAYTON STATION
15868.0,PA,HBW,drive,Drive,5.525,off,12-LAYTON STATION
15976.0,PA,HBC,drive,Walk,5.799,on,12-LAYTON STATION
16244.0,PA,HBC,drive,Walk,5.611,on,12-LAYTON STATION
16246.0,PA,HBW,walk,Walk,10.15,on,12-LAYTON STATION
16249.0,PA,HBW,walk,Walk,10.15,on,12-LAYTON STATION
17073.0,PA,HBW,walk,Drive,10.24,off,12-LAYTON STATION
17081.0,PA,HBOth,drive,Drive,10.24,on,12-LAYTON STATION
17088.0,PA,HBW,walk,Walk,28.489,on,12-LAYTON STATION
17110.0,PA,HBW,drive,Walk,5.161,on,12-LAYTON STATION
17346.0,PA,HBOth,walk,Walk,15.735,on,12-LAYTON STATION
17373.0,PA,HBW,drive,Walk,4.073,on,12-LAYTON STATION
17375.0,PA,NHBW,walk,Walk,15.735,on,12-LAYTON STATION
17377.0,PA,HBSch,drive,Walk,8.419,on,12-LAYTON STATION
17429.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
17453.0,PA,NHBNW,walk,Walk,10.651,off,12-LAYTON STATION
17478.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
17504.0,PA,HBC,drive,Walk,17.63,on,12-LAYTON STATION
17512.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
17514.0,PA,HBW,drive,Drive,7.291,on,12-LAYTON STATION
17516.0,PA,HBOth,walk,Walk,17.63,on,12-LAYTON STATION
17529.0,PA,HBSch,walk,Walk,17.63,on,12-LAYTON STATION
17532.0,PA,HBW,drive,Drive,7.291,on,12-LAYTON STATION
17533.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
17537.0,PA,HBW,drive,Drive,17.63,on,12-LAYTON STATION
17539.0,PA,HBOth,drive,Drive,7.923,on,12-LAYTON STATION
17570.0,PA,HBC,walk,Walk,2.465,on,12-LAYTON STATION
17594.0,PA,NHBNW,drive,Walk,2.465,off,12-LAYTON STATION
17601.0,PA,HBOth,drive,Drive,6.187,off,12-LAYTON STATION
17625.0,PA,HBC,drive,Walk,5.161,on,12-LAYTON STATION
17955.0,PA,HBW,drive,Walk,10.681,on,12-LAYTON STATION
17964.0,PA,HBOth,drive,Walk,17.63,on,12-LAYTON STATION
18022.0,PA,NHBNW,walk,Walk,7.923,on,12-LAYTON STATION
18256.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
18340.0,PA,HBC,drive,Walk,2.465,on,12-LAYTON STATION
18403.0,PA,HBC,walk,Drive,7.923,off,12-LAYTON STATION
18452.0,PA,HBSch,drive,Drive,13.44,off,12-LAYTON STATION
18894.0,PA,HBW,drive,Drive,10.471,on,12-LAYTON STATION
19368.0,PA,HBOth,drive,Walk,6.791,on,12-LAYTON STATION
19503.0,PA,HBOth,drive,Drive,4.073,off,12-LAYTON STATION
19567.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
19577.0,PA,HBOth,drive,Walk,17.63,on,12-LAYTON STATION
19582.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
19694.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
19711.0,PA,HBC,drive,Walk,16.568,on,12-LAYTON STATION
19763.0,PA,HBC,drive,Walk,10.15,on,12-LAYTON STATION
19773.0,PA,HBOth,drive,Drive,4.439,off,12-LAYTON STATION
19807.0,PA,HBSch,drive,Walk,8.419,on,12-LAYTON STATION
20131.0,PA,HBOth,walk,Walk,16.568,on,12-LAYTON STATION
20143.0,PA,HBOth,drive,Drive,6.791,on,12-LAYTON STATION
20145.0,PA,HBW,drive,Walk,18.528,on,12-LAYTON STATION
20158.0,PA,HBOth,drive,Drive,13.83,off,12-LAYTON STATION
20427.0,PA,HBW,walk,Walk,6.791,on,12-LAYTON STATION
20452.0,PA,HBOth,drive,Walk,16.568,on,12-LAYTON STATION
20456.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
20726.0,PA,HBOth,walk,Walk,16.568,on,12-LAYTON STATION
20729.0,PA,HBW,drive,Drive,6.791,on,12-LAYTON STATION
20734.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
20742.0,PA,HBC,drive,Walk,16.568,on,12-LAYTON STATION
20745.0,PA,HBC,drive,Walk,16.568,on,12-LAYTON STATION
21036.0,PA,NHBNW,drive,Walk,16.568,on,12-LAYTON STATION
21037.0,PA,HBW,drive,Walk,6.723,on,12-LAYTON STATION
21038.0,PA,HBW,drive,Walk,18.528,on,12-LAYTON STATION
21040.0,PA,HBW,drive,Walk,18.528,on,12-LAYTON STATION
21043.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
21055.0,PA,HBW,walk,Walk,16.568,on,12-LAYTON STATION
21059.0,PA,HBOth,drive,Walk,16.568,on,12-LAYTON STATION
21066.0,PA,HBOth,drive,Walk,16.568,on,12-LAYTON STATION
21164.0,PA,HBOth,drive,Walk,10.24,on,12-LAYTON STATION
21176.0,PA,HBOth,drive,Drive,10.24,on,12-LAYTON STATION
21223.0,PA,HBW,drive,Walk,28.489,on,12-LAYTON STATION
21239.0,PA,NHBW,walk,Walk,7.923,on,12-LAYTON STATION
21240.0,PA,HBSch,walk,Drive,8.72,off,12-LAYTON STATION
21241.0,PA,HBW,drive,Walk,7.923,on,12-LAYTON STATION
21277.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
21361.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
21366.0,PA,HBW,drive,Walk,17.63,on,12-LAYTON STATION
21410.0,PA,HBW,walk,Drive,17.63,on,12-LAYTON STATION
21476.0,PA,HBOth,drive,Drive,2.465,on,12-LAYTON STATION
21501.0,PA,HBW,walk,Walk,16.568,on,12-LAYTON STATION
21503.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
21505.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
21527.0,PA,NHBNW,walk,Walk,6.791,on,12-LAYTON STATION
21601.0,PA,HBC,drive,Drive,7.22,on,12-LAYTON STATION
21612.0,PA,HBW,drive,Walk,10.651,on,12-LAYTON STATION
21616.0,PA,HBShp,drive,Walk,7.22,off,12-LAYTON STATION
21618.0,PA,HBW,drive,Drive,7.22,off,12-LAYTON STATION
21629.0,PA,HBW,drive,Drive,7.22,off,12-LAYTON STATION
21631.0,PA,HBW,drive,Drive,7.22,off,12-LAYTON STATION
21633.0,PA,HBW,drive,Drive,7.22,off,12-LAYTON STATION
21639.0,PA,HBShp,drive,Walk,22.637,on,12-LAYTON STATION
21641.0,PA,HBW,drive,Walk,7.22,off,12-LAYTON STATION
21645.0,PA,NHBW,drive,Drive,8.929,off,12-LAYTON STATION
21657.0,PA,HBW,drive,Walk,16.568,on,12-LAYTON STATION
21661.0,PA,HBW,drive,Walk,4.439,off,12-LAYTON STATION
21701.0,PA,HBSch,walk,Walk,8.419,on,12-LAYTON STATION
22607.0,PA,HBW,drive,Walk,8.419,on,12-LAYTON STATION
1436.0,PA,HBShp,walk,Drive,6.077,on,13-CLEARFIELD STATION
1447.0,PA,HBShp,drive,Drive,6.077,on,13-CLEARFIELD STATION
1827.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
1856.0,PA,NHBW,drive,Drive,8.821,off,13-CLEARFIELD STATION
1858.0,PA,HBC,drive,Drive,2.284,on,13-CLEARFIELD STATION
1860.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
2053.0,PA,HBC,drive,Walk,15.259,on,13-CLEARFIELD STATION
2060.0,PA,HBOth,walk,Drive,1.749,on,13-CLEARFIELD STATION
2064.0,PA,NHBW,walk,Walk,15.259,off,13-CLEARFIELD STATION
2089.0,PA,HBOth,drive,Drive,2.24,off,13-CLEARFIELD STATION
2112.0,PA,HBW,walk,Walk,15.259,off,13-CLEARFIELD STATION
2142.0,PA,HBOth,drive,Drive,1.749,off,13-CLEARFIELD STATION
6722.0,PA,HBC,drive,Walk,5.194,on,13-CLEARFIELD STATION
6908.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
7168.0,PA,HBOth,walk,Walk,2.24,off,13-CLEARFIELD STATION
7320.0,PA,HBW,walk,Drive,6.723,off,13-CLEARFIELD STATION
9083.0,PA,HBW,walk,Walk,5.238,off,13-CLEARFIELD STATION
9121.0,PA,HBW,walk,Walk,13.341,on,13-CLEARFIELD STATION
9172.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
9415.0,PA,HBOth,walk,Walk,4.72,off,13-CLEARFIELD STATION
9612.0,PA,HBSch,drive,Drive,5.238,off,13-CLEARFIELD STATION
9621.0,PA,HBW,drive,Walk,5.238,off,13-CLEARFIELD STATION
9627.0,PA,HBSch,drive,Walk,6.723,off,13-CLEARFIELD STATION
9669.0,PA,HBOth,drive,Drive,29.432,on,13-CLEARFIELD STATION
9697.0,PA,HBW,drive,Walk,5.194,on,13-CLEARFIELD STATION
9834.0,PA,HBOth,drive,Drive,3.308,on,13-CLEARFIELD STATION
10059.0,PA,HBW,drive,Drive,5.238,off,13-CLEARFIELD STATION
10060.0,PA,HBW,drive,Drive,1.886,off,13-CLEARFIELD STATION
10109.0,PA,HBW,drive,Drive,5.238,off,13-CLEARFIELD STATION
10122.0,PA,HBC,drive,Walk,13.341,on,13-CLEARFIELD STATION
10126.0,PA,HBSch,drive,Walk,64.645,off,13-CLEARFIELD STATION
10146.0,PA,HBC,drive,Walk,64.645,off,13-CLEARFIELD STATION
10374.0,PA,NHBNW,walk,Walk,4.72,off,13-CLEARFIELD STATION
11004.0,PA,HBC,walk,Walk,4.72,on,13-CLEARFIELD STATION
11019.0,PA,NHBW,walk,Drive,8.821,on,13-CLEARFIELD STATION
11023.0,PA,HBSch,walk,Walk,8.821,on,13-CLEARFIELD STATION
11083.0,PA,HBShp,drive,Walk,6.077,on,13-CLEARFIELD STATION
11089.0,PA,HBW,drive,Walk,6.077,on,13-CLEARFIELD STATION
11245.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
11249.0,PA,HBW,walk,Walk,4.943,on,13-CLEARFIELD STATION
11274.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
11312.0,PA,HBW,drive,Walk,2.427,off,13-CLEARFIELD STATION
11316.0,PA,HBSch,drive,Drive,2.24,off,13-CLEARFIELD STATION
11317.0,PA,HBW,drive,Drive,2.24,off,13-CLEARFIELD STATION
11329.0,PA,HBShp,drive,Walk,2.24,on,13-CLEARFIELD STATION
12064.0,PA,HBC,drive,Walk,14.003,on,13-CLEARFIELD STATION
12067.0,PA,HBC,drive,Walk,14.003,on,13-CLEARFIELD STATION
12069.0,PA,HBOth,drive,Walk,6.077,on,13-CLEARFIELD STATION
12083.0,PA,HBC,drive,Walk,6.077,on,13-CLEARFIELD STATION
12189.0,PA,HBW,walk,Walk,4.72,on,13-CLEARFIELD STATION
12192.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
12295.0,PA,HBW,walk,Walk,3.931,on,13-CLEARFIELD STATION
12339.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
12348.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
12439.0,PA,HBOth,drive,Walk,1.749,off,13-CLEARFIELD STATION
12444.0,PA,NHBW,walk,Drive,11.238,off,13-CLEARFIELD STATION
12548.0,PA,HBW,walk,Walk,13.341,on,13-CLEARFIELD STATION
12715.0,PA,HBW,walk,Drive,1.886,off,13-CLEARFIELD STATION
13109.0,PA,NHBNW,drive,Drive,3.931,off,13-CLEARFIELD STATION
13134.0,PA,NHBW,walk,Drive,11.951,off,13-CLEARFIELD STATION
13149.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
13152.0,PA,HBW,drive,Walk,4.943,on,13-CLEARFIELD STATION
13167.0,PA,NHBW,walk,Drive,4.943,off,13-CLEARFIELD STATION
13205.0,PA,HBW,walk,Walk,10.681,off,13-CLEARFIELD STATION
13218.0,PA,NHBW,walk,Walk,13.016,on,13-CLEARFIELD STATION
13625.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
13626.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
13662.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
13665.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
14275.0,PA,HBOth,drive,Drive,5.194,on,13-CLEARFIELD STATION
14423.0,PA,HBW,drive,Drive,4.72,on,13-CLEARFIELD STATION
14507.0,PA,NHBW,drive,Drive,2.111,on,13-CLEARFIELD STATION
14521.0,PA,HBOth,drive,Drive,6.077,on,13-CLEARFIELD STATION
14523.0,PA,HBOth,drive,Drive,2.111,off,13-CLEARFIELD STATION
14628.0,PA,HBW,drive,Drive,10.681,off,13-CLEARFIELD STATION
14635.0,PA,HBShp,drive,Walk,15.259,on,13-CLEARFIELD STATION
14992.0,PA,HBOth,drive,Walk,4.72,on,13-CLEARFIELD STATION
15062.0,PA,NHBNW,walk,Walk,6.077,on,13-CLEARFIELD STATION
15157.0,PA,HBW,drive,Walk,5.351,on,13-CLEARFIELD STATION
15170.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
15292.0,PA,HBW,drive,Drive,13.016,off,13-CLEARFIELD STATION
15431.0,PA,HBC,drive,Walk,2.036,on,13-CLEARFIELD STATION
15441.0,PA,HBOth,walk,Walk,11.238,on,13-CLEARFIELD STATION
15708.0,PA,HBW,drive,Walk,23.004,off,13-CLEARFIELD STATION
15800.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
15830.0,PA,HBW,walk,Walk,23.004,on,13-CLEARFIELD STATION
15859.0,PA,HBW,walk,Walk,3.308,off,13-CLEARFIELD STATION
16009.0,PA,HBC,walk,Walk,11.238,on,13-CLEARFIELD STATION
16055.0,PA,HBW,walk,Walk,2.24,on,13-CLEARFIELD STATION
17037.0,PA,HBW,drive,Walk,4.943,on,13-CLEARFIELD STATION
17051.0,PA,HBW,walk,Walk,11.582,off,13-CLEARFIELD STATION
17106.0,PA,HBW,drive,Drive,5.455,on,13-CLEARFIELD STATION
17405.0,PA,HBW,walk,Walk,4.72,on,13-CLEARFIELD STATION
17418.0,PA,HBShp,drive,Walk,7.22,on,13-CLEARFIELD STATION
17420.0,PA,HBSch,drive,Walk,7.22,on,13-CLEARFIELD STATION
17488.0,PA,HBW,drive,Drive,4.943,on,13-CLEARFIELD STATION
17505.0,PA,HBShp,walk,Walk,21.355,on,13-CLEARFIELD STATION
17523.0,PA,HBW,drive,Walk,11.238,on,13-CLEARFIELD STATION
17545.0,PA,HBW,drive,Drive,5.238,on,13-CLEARFIELD STATION
17547.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
17559.0,PA,HBC,drive,Walk,15.259,on,13-CLEARFIELD STATION
17600.0,PA,NHBW,drive,Drive,1.749,on,13-CLEARFIELD STATION
17605.0,PA,HBShp,walk,Drive,5.455,on,13-CLEARFIELD STATION
17613.0,PA,HBOth,drive,Drive,2.24,off,13-CLEARFIELD STATION
17941.0,PA,HBW,drive,Drive,13.016,off,13-CLEARFIELD STATION
17966.0,PA,HBW,drive,Drive,11.951,on,13-CLEARFIELD STATION
17978.0,PA,HBC,drive,Walk,3.931,on,13-CLEARFIELD STATION
17997.0,PA,HBOth,drive,Drive,7.711,off,13-CLEARFIELD STATION
18024.0,PA,HBW,drive,Walk,11.238,on,13-CLEARFIELD STATION
18263.0,PA,HBShp,walk,Walk,14.003,off,13-CLEARFIELD STATION
18268.0,PA,HBC,drive,Walk,4.72,on,13-CLEARFIELD STATION
18280.0,PA,HBOth,walk,Walk,6.077,off,13-CLEARFIELD STATION
18285.0,PA,HBW,walk,Walk,8.821,on,13-CLEARFIELD STATION
18286.0,PA,HBW,walk,Drive,14.003,off,13-CLEARFIELD STATION
18290.0,PA,HBSch,drive,Walk,11.582,off,13-CLEARFIELD STATION
18302.0,PA,HBOth,drive,Walk,11.582,off,13-CLEARFIELD STATION
18340.0,PA,HBC,drive,Walk,2.465,off,13-CLEARFIELD STATION
18405.0,PA,HBW,drive,Drive,1.749,off,13-CLEARFIELD STATION
18414.0,PA,HBW,drive,Drive,2.24,off,13-CLEARFIELD STATION
18440.0,PA,HBW,drive,Drive,5.238,off,13-CLEARFIELD STATION
18472.0,PA,HBOth,drive,Walk,6.077,on,13-CLEARFIELD STATION
18533.0,PA,HBOth,drive,Walk,6.077,on,13-CLEARFIELD STATION
18646.0,PA,HBC,walk,Walk,4.72,on,13-CLEARFIELD STATION
18900.0,PA,HBW,walk,Walk,12.672,on,13-CLEARFIELD STATION
18908.0,PA,HBW,drive,Drive,12.672,on,13-CLEARFIELD STATION
18911.0,PA,HBW,drive,Walk,1.886,off,13-CLEARFIELD STATION
18912.0,PA,HBW,drive,Walk,5.238,off,13-CLEARFIELD STATION
18914.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
18918.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
18935.0,PA,HBW,drive,Walk,5.194,on,13-CLEARFIELD STATION
19498.0,PA,HBW,drive,Drive,2.284,off,13-CLEARFIELD STATION
19508.0,PA,HBW,drive,Walk,4.72,on,13-CLEARFIELD STATION
19561.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
19622.0,PA,HBShp,drive,Drive,21.668,on,13-CLEARFIELD STATION
19684.0,PA,HBW,drive,Walk,5.238,off,13-CLEARFIELD STATION
19704.0,PA,HBW,walk,Drive,5.194,on,13-CLEARFIELD STATION
19782.0,PA,HBShp,drive,Drive,4.72,off,13-CLEARFIELD STATION
19884.0,PA,HBOth,walk,Walk,12.672,on,13-CLEARFIELD STATION
20043.0,PA,HBC,drive,Walk,2.036,on,13-CLEARFIELD STATION
20090.0,PA,HBOth,drive,Walk,12.672,on,13-CLEARFIELD STATION
20093.0,PA,HBW,drive,Walk,14.172,on,13-CLEARFIELD STATION
20095.0,PA,HBW,walk,Drive,14.172,on,13-CLEARFIELD STATION
20102.0,PA,NHBW,drive,Drive,12.672,off,13-CLEARFIELD STATION
20106.0,PA,HBSch,drive,Drive,29.432,on,13-CLEARFIELD STATION
20109.0,PA,HBOth,drive,Walk,12.672,on,13-CLEARFIELD STATION
20113.0,PA,HBC,drive,Walk,12.672,on,13-CLEARFIELD STATION
20122.0,PA,NHBNW,drive,Walk,5.194,on,13-CLEARFIELD STATION
20123.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
20127.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
20130.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
20147.0,PA,HBC,drive,Walk,12.672,on,13-CLEARFIELD STATION
20435.0,PA,HBC,drive,Walk,5.194,on,13-CLEARFIELD STATION
20448.0,PA,HBW,drive,Drive,5.238,off,13-CLEARFIELD STATION
21193.0,PA,HBW,drive,Walk,5.238,on,13-CLEARFIELD STATION
21229.0,PA,HBOth,walk,Walk,11.238,on,13-CLEARFIELD STATION
21478.0,PA,HBW,drive,Walk,2.24,on,13-CLEARFIELD STATION
21496.0,PA,HBSch,drive,Drive,6.723,off,13-CLEARFIELD STATION
21498.0,PA,HBC,drive,Walk,6.723,off,13-CLEARFIELD STATION
21499.0,PA,HBC,drive,Walk,6.723,off,13-CLEARFIELD STATION
21595.0,PA,HBW,drive,Walk,4.943,on,13-CLEARFIELD STATION
21628.0,PA,HBW,drive,Walk,4.943,on,13-CLEARFIELD STATION
21629.0,PA,HBW,drive,Drive,7.22,on,13-CLEARFIELD STATION
21630.0,PA,HBW,drive,Walk,7.22,on,13-CLEARFIELD STATION
21643.0,PA,HBW,drive,Drive,11.582,off,13-CLEARFIELD STATION
21645.0,PA,NHBW,drive,Drive,8.929,on,13-CLEARFIELD STATION
22139.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
22408.0,PA,HBW,drive,Walk,5.194,on,13-CLEARFIELD STATION
22410.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
22411.0,PA,HBW,drive,Walk,12.672,on,13-CLEARFIELD STATION
22738.0,PA,HBW,drive,Walk,11.951,on,13-CLEARFIELD STATION
434.0,PA,HBW,drive,Walk,4.72,on,14-ROY STATION
744.0,PA,HBW,drive,Drive,5.194,off,14-ROY STATION
